epoch,iteration,top1,top_5_mean,mean_value
0,370,0.39400547633848204,0.36374026604754733,0.307494268004741
0,380,0.3860639970625839,0.3553174151534226,0.3053348384129023
0,390,0.39152429493245255,0.3428546226171621,0.2888173427847106
0,400,0.38645874191543034,0.35302823675977957,0.30393656779529976
0,410,0.372659195136807,0.343247177810761,0.29234221875636685
0,420,0.38083669320528163,0.34145780077592347,0.28481742712734526
0,430,0.3670333390531796,0.3394665861942676,0.28872147828038003
0,440,0.36834405949191495,0.3355695972072397,0.28550137211058
0,450,0.3621407593985527,0.320420588955447,0.273120922125909
0,460,0.3542646565916652,0.3243257837141686,0.2735224138387337
0,470,0.3534817086867718,0.31730397451421244,0.27101832751935534
0,480,0.35660955348658635,0.32337250590105293,0.2736053203176536
0,490,0.35028551103231526,0.31487050390456794,0.2747553445590169
0,500,0.35617409941607053,0.3111654512268389,0.26350050624103444
0,510,0.34269544569972954,0.3061341923192444,0.25946235720440836
0,520,0.3445714638506306,0.3003405115615571,0.25817432271677154
0,530,0.3328601436643915,0.30017693245563654,0.25491967334469967
0,540,0.3374435495697159,0.29693832850387986,0.25182476459459024
0,550,0.3378112709766092,0.30405079960697445,0.25544641994644157
0,560,0.32571258470372977,0.2916740682627091,0.24317984499091408
0,570,0.32056066378184295,0.29185672757759773,0.24870109953305675
0,580,0.3178238015835445,0.2793171034275224,0.2345928220186774
0,590,0.31952707600053276,0.2771218237531297,0.2343676307959742
0,600,0.3167691422273169,0.2792212790081331,0.24215793986426995
0,610,0.3193192104401299,0.28506034421993176,0.242835995118363
0,620,0.3138986230346684,0.27866806979883496,0.23664441015852322
0,630,0.3133406517701676,0.2733868764677544,0.2303121369479732
0,640,0.3105542372325642,0.27854449489092314,0.23529053921849782
0,650,0.3044557478786504,0.2797982080683579,0.23688387820155182
0,660,0.3080430199820837,0.2715398999880884,0.2331649015094983
0,670,0.3070721238259775,0.28147875087513535,0.23720356461945943
0,680,0.2992589953093353,0.26751998512380787,0.2249996367084988
0,690,0.3038182267979889,0.26781360101558754,0.22810377952206032
0,700,0.29562266705880247,0.27032266553780004,0.23066225172412513
0,710,0.29449047662079414,0.26275289839113647,0.22652392038162053
0,720,0.2958649847156338,0.25909799334659694,0.21976332851512825
0,730,0.29204505634272293,0.2587997348405089,0.22157136506260575
0,740,0.2909237198340775,0.26287250650505206,0.2230851722931403
0,750,0.2909573309136176,0.25269395225916486,0.21153963578420037
0,760,0.28903212618478374,0.27067410786291923,0.226192227315511
0,770,0.2860212916282617,0.2565343122634734,0.21661458911434509
0,780,0.28396606834690025,0.2546408843258251,0.2211849130297164
0,790,0.2895204548464584,0.26043487524392156,0.22437821046439516
0,800,0.27812725533097665,0.24676659679840435,0.209669154039087
0,810,0.28533811049891106,0.2626684193391365,0.22421806578548778
0,820,0.2799511827836556,0.25524958170414136,0.22067276966209412
0,830,0.2821810030532485,0.2549100215952367,0.2213116271319959
0,840,0.28042841953459496,0.2593988590216718,0.22012358864124162
0,850,0.2808521888312341,0.2513956715397448,0.20994844378477187
0,860,0.27772046946159107,0.24744714176442958,0.20994504597706762
0,870,0.2696566308955731,0.2456365972815663,0.21149146487058182
0,880,0.26919843025266466,0.24320613291462423,0.2084265073023271
0,890,0.2695411000763281,0.2436270523933428,0.2055367990000972
0,900,0.2678079179034556,0.2413845985769476,0.20592049906562934
0,910,0.2724327735337539,0.23961814377302235,0.204587575679308
0,920,0.2705412602411721,0.23919258683628045,0.2020745197775735
0,930,0.26932333570948913,0.23963379342069802,0.20560790981188556
0,940,0.2697971349479977,0.23543633783556964,0.1996604263075614
0,950,0.2645935765457494,0.2463533276327977,0.20565402593509277
0,960,0.2655911282917953,0.24581977959620196,0.2039356206598043
0,970,0.26381613011159544,0.2364303422211042,0.1983802587446451
0,980,0.2690151527544382,0.24827926401712466,0.20993453372724485
0,990,0.26482663161436804,0.2380680922672868,0.20301227470974617
0,1000,0.2667894858316663,0.24145298429767456,0.20418847780358484
0,1010,0.261557982529725,0.22978801426728945,0.19699223396976095
0,1020,0.26904445244447467,0.23436350299389713,0.19684824817856833
0,1030,0.26519022675661047,0.23763142444955515,0.2007312669258831
0,1040,0.25938416349523313,0.2292037560650862,0.1948254943740662
0,1050,0.263627726258884,0.24249701224223402,0.20775066909785725
0,1060,0.25358265629390336,0.22727554321621976,0.1940943031937451
0,1070,0.2483044257626742,0.2256083343203771,0.19258820051740383
0,1080,0.2545598872521284,0.22813375726800164,0.19406805355222062
0,1090,0.2532263375413201,0.2194903213489206,0.18715614798989652
0,1100,0.2557773076727576,0.23080826505732172,0.19898988242204588
0,1110,0.2530756200588416,0.2320039698939013,0.19762783530420594
0,1120,0.2506814465741085,0.22316753149273763,0.18808547855760702
0,1130,0.24761821691496372,0.22305862595556958,0.19055416609349746
0,1140,0.25450646063033866,0.22643070448534347,0.19306592154964933
0,1150,0.2526464431162345,0.21843705625974544,0.18597457250470342
0,1160,0.2505798700181518,0.2211501116273459,0.18895619973240632
0,1170,0.24812879672584545,0.220621698709261,0.18899110207283545
0,1180,0.25367494591138445,0.23370389631464086,0.20114585286798137
0,1190,0.24294997239927718,0.22131937186734532,0.19145198063517493
0,1200,0.24611476550441902,0.22456276362869027,0.19497029075188613
0,1210,0.24645360445872913,0.21967098277110186,0.18842201119224014
0,1220,0.250873857899946,0.23690592820185846,0.20116496184927488
0,1230,0.2425282983064213,0.2253146531189037,0.19303099207183372
0,1240,0.24110126216931113,0.22842035988541792,0.1947864527111607
0,1250,0.24481741177309344,0.21903194419334696,0.185987209718318
1,0,0.2460910573513823,0.2190811208567057,0.18580686489476578
1,10,0.2458596185811501,0.22233003432052384,0.1897877080141518
1,20,0.23924600003906066,0.21716040039467202,0.18849208931129938
1,30,0.24050135071146245,0.21717411059986041,0.18780456536457282
1,40,0.24267384216621893,0.2202060420831574,0.1898056997629341
1,50,0.23953671921124114,0.22177295932988392,0.1889309724965855
1,60,0.23754902018774793,0.2156813369817531,0.1830638030582154
1,70,0.23918028023531238,0.21574803458851713,0.18538378611474607
1,80,0.2422694481470203,0.2174098624265371,0.18420046110833227
1,90,0.24010704081535217,0.21662629893855606,0.18793013579004153
1,100,0.24020783502438212,0.2233373889662164,0.19116697363181548
1,110,0.23368314754731512,0.209961620254724,0.18099962326681673
1,120,0.23760762031935032,0.21339933662016972,0.18371830031527123
1,130,0.23747659719595707,0.22141828434358413,0.19015555226111708
1,140,0.23544320142944059,0.21493427768592324,0.18483547583576543
1,150,0.2322507836323837,0.21396625407790978,0.1805578868836009
1,160,0.2286740094738557,0.21212843578384227,0.18283896481642445
1,170,0.23595494964174318,0.21271609839465183,0.18377377154604219
1,180,0.23280040949719158,0.2083013493244663,0.17993953189499978
1,190,0.2348010511505052,0.2078836179529681,0.17876972896157084
1,200,0.23144764076699223,0.2040100830167418,0.17324527171338402
1,210,0.23235058186314253,0.215933543028701,0.18611175097646018
1,220,0.2319678559232693,0.2074824720732545,0.18035999244948905
1,230,0.23179714143767693,0.20800258080913184,0.17710499238324126
1,240,0.2322713242022122,0.21731062218573208,0.18569425911508136
1,250,0.2290404091732115,0.2064697053991243,0.1775085221830544
1,260,0.2277669880690678,0.2056815056357399,0.17695776433425334
1,270,0.2299492655737496,0.21096072953444142,0.18257450913938794
1,280,0.2339189698806463,0.21321505205602959,0.18307736948831
1,290,0.23189036002914662,0.21945956041280942,0.1897389252321355
1,300,0.23200263856024023,0.2169829060528373,0.18314696750325793
1,310,0.23237795987858442,0.22033397706113583,0.1881688113981276
1,320,0.2297270177535828,0.21210920437446065,0.18063376575353401
1,330,0.22664733157550732,0.20713764699832654,0.1787473556627788
1,340,0.2267624342938461,0.212444201011818,0.1822532751006895
1,350,0.2363365469911249,0.21551263720464284,0.18311347868527594
1,360,0.22523641465025335,0.20458493740162167,0.1759466874309888
1,370,0.22414865406237805,0.2091363348587066,0.18332195515186434
1,380,0.2244545954624886,0.20781065739847193,0.17853086869114448
1,390,0.2256297192543644,0.21253345998997214,0.18223508235464025
1,400,0.22763364117702922,0.20781153197143803,0.17673048215510667
1,410,0.22403725969052868,0.20443253348454976,0.17407428895809524
1,420,0.2287280405455342,0.20746199402893312,0.17824361530514515
1,430,0.22724904314441566,0.21323451201745303,0.18157492429602612
1,440,0.22092336002437635,0.205807537406469,0.17813979473952432
1,450,0.2240516315721087,0.2101419894812487,0.18268323960028482
1,460,0.22800094133091087,0.2117955209742064,0.17962686727184635
1,470,0.22360846055059014,0.20814227089332782,0.17686262758578578
1,480,0.22702909232751328,0.2175419881223311,0.18257926040093714
1,490,0.22099666043124785,0.2012765224210474,0.17481072393846517
1,500,0.22328814203318265,0.20456664029343133,0.17493053204343886
1,510,0.2232405316837021,0.20470845218061734,0.17500941270885062
1,520,0.2260772073706608,0.214840864560162,0.18470752757475317
1,530,0.2226385044174808,0.20688425450332643,0.17742411174067585
1,540,0.22070494033928179,0.2049438369939111,0.17883701124290202
1,550,0.2174595042754127,0.2015388061867097,0.17187786040476616
1,560,0.21701397973301903,0.19978963122449092,0.17276521387647645
1,570,0.2197628098242049,0.1995959602025498,0.17418036420474028
1,580,0.2187845239949547,0.20512957266270612,0.17862344644657582
1,590,0.21360324269044748,0.1975017954745024,0.1711956697798415
1,600,0.22099243728726697,0.2026019050109995,0.17461069207708943
1,610,0.21828965674777454,0.20028236169106095,0.1726669323484421
1,620,0.22542254650937196,0.21026940327754504,0.18114484291407407
1,630,0.22419843216477228,0.2077758898753752,0.17713138906709014
1,640,0.2229737640637806,0.21448053928055347,0.18417464510160947
1,650,0.21809594836731916,0.20912910596979364,0.18022283051546636
1,660,0.21914536173577184,0.2035769445127799,0.1734669029142509
1,670,0.2228356957186852,0.204936537057667,0.1772791963294856
1,680,0.2224900616855976,0.20505055004972794,0.173144416877958
1,690,0.22076198978192751,0.19588746542141583,0.16978654812725
1,700,0.21627613404726748,0.20192700412517012,0.17677114086192802
1,710,0.21350960339955746,0.19910586708181896,0.1723673643949364
1,720,0.2176467699493239,0.20254826406555285,0.17366772013883122
1,730,0.21322190878446476,0.19909638359404871,0.1708437691957705
1,740,0.22354539392750444,0.21241624835537393,0.18132531883783135
1,750,0.22833960092583547,0.20992524985112482,0.17862666660390394
1,760,0.22654594332672084,0.21408170576673582,0.18461271258912368
1,770,0.22462867287009394,0.21065450319692908,0.18254296876836074
1,780,0.21513698091951144,0.1977264917600177,0.17209305572281902
1,790,0.21743829194355527,0.1979505234679863,0.17103746888348575
1,800,0.21650842016710475,0.20446823004980735,0.17505028774541145
1,810,0.21435215128633037,0.20105982480387524,0.17265689701479375
1,820,0.21909811439707125,0.20392676876649274,0.17500230397331137
1,830,0.21916354781556435,0.20527481499335304,0.17494586230301581
1,840,0.21607770425151782,0.19706121174597038,0.1683387314139961
1,850,0.2117637979355236,0.20721908100257838,0.1801153551490917
1,860,0.21723737064493445,0.1951945420191516,0.17070821603931347
1,870,0.21776251360777962,0.19793466273423496,0.17101130665612257
1,880,0.20995539347275866,0.19552629442293057,0.16901195621810355
1,890,0.2177811650386606,0.19743812779406375,0.16982833414707055
1,900,0.21892729775828892,0.20294100583252064,0.17516187416034754
1,910,0.2148251478457401,0.20114290866787718,0.17160008340423386
1,920,0.210839839900835,0.19291246226795866,0.16497813287030094
1,930,0.2114890149767755,0.19929935771734913,0.1731301299754711
1,940,0.21160229829364655,0.1951462428474697,0.1671604524318023
1,950,0.21047217736832088,0.1945088298228728,0.17240814968324167
1,960,0.20899581425070227,0.1991400629868163,0.17318195728343258
1,970,0.22672388608276578,0.20593578367088944,0.17265859486780832
1,980,0.213476290865197,0.1956205444518352,0.16718023215345873
1,990,0.21007725903042818,0.18849306627658366,0.16458907546933407
1,1000,0.2107653049855051,0.19449639189884255,0.16877074618202695
1,1010,0.21561979346304241,0.19841247469460027,0.17054375414565381
1,1020,0.212468175646453,0.19786383279745723,0.1659029926401297
1,1030,0.2090056726027218,0.19033882874075544,0.16682559538111394
1,1040,0.2153800287749082,0.19728167340356,0.16977158231689451
1,1050,0.21863417639055116,0.20031031103486038,0.16779780681847473
1,1060,0.2187141107629835,0.202534379491789,0.17387986965059216
1,1070,0.2124268354755751,0.1948978556126208,0.16922276116050713
1,1080,0.21264709811247834,0.20169073801013457,0.17532575269724726
1,1090,0.2152948389845223,0.20575114762696275,0.18014967285970568
1,1100,0.20920177183704755,0.19247254516064577,0.16305137600113867
1,1110,0.22626807141485147,0.20518731362985249,0.1760707684743049
1,1120,0.2161943903391751,0.19761796129575018,0.17013261832572876
1,1130,0.23158848247350733,0.2107367795853964,0.17673822749230989
1,1140,0.21172968939231385,0.20232629408949826,0.1722402910816769
1,1150,0.20752921956177703,0.19311999282873266,0.16870154399300177
1,1160,0.2192427277377715,0.20250355332775688,0.17334681851980477
1,1170,0.21707048132916884,0.2010678914312935,0.1717763226999839
1,1180,0.23508257654506792,0.20456257923607374,0.1728762462474135
1,1190,0.2229435153650526,0.20395962873513804,0.1752849611440336
1,1200,0.212889323398054,0.20323317363961077,0.17681193362241612
1,1210,0.21255964171863567,0.2015822973710728,0.17360692161899546
1,1220,0.21089902667755997,0.20229198040351162,0.17402265794951702
1,1230,0.2338446649529877,0.21185835543207276,0.1746716503062649
1,1240,0.20858682100767306,0.1903075674917854,0.16502133622797893
1,1250,0.20969838306679991,0.18905101770503013,0.1616363331552048
2,0,0.20775743482841838,0.19091056269336232,0.16192980330425577
2,10,0.2026380360069609,0.1480310320064236,0.10421728371330889
2,20,0.19528267461289753,0.1207395030896532,0.07352768234114293
2,30,0.1846984315898629,0.10009611639730864,0.055316487972750544
2,40,0.18142055366476847,0.09215223856223545,0.04791058075605971
2,50,0.17589088243129963,0.08665619598244988,0.04566508491295798
2,60,0.17448546890941974,0.08421121835289118,0.043253755394324314
2,70,0.17586595616457013,0.08331825321310102,0.04249924056575594
2,80,0.172475882347087,0.08273826878079486,0.04199074631344282
2,90,0.17284693765743667,0.08140186806838798,0.04129115317155952
2,100,0.17335628409615544,0.08257429876096652,0.041452797970372816
2,110,0.1722661686235358,0.08181532549144929,0.04131593015528751
2,120,0.17608466703236775,0.08448896304807474,0.0444139253562233
2,130,0.17697781190269254,0.08483586845475652,0.04537970345440197
2,140,0.1734622970020714,0.0934808781400054,0.048273225466266105
2,150,0.17525662666215777,0.0900283055898427,0.048600857678113354
2,160,0.1764482919912928,0.09570668238057387,0.05022567706406542
2,170,0.17433994859855698,0.08760709081129338,0.04803998712927868
2,180,0.1767272657888549,0.09331688051076989,0.0510401278598969
2,190,0.1742962623140517,0.09364016050546345,0.05348419046500486
2,200,0.17674199301213578,0.09463873078132087,0.052309590162362446
2,210,0.17556428619840186,0.09655975991628227,0.05288251020898271
2,220,0.1787636590237594,0.09721398972508159,0.05387893829791973
2,230,0.1803951208775172,0.11006142797520031,0.059278388239769955
2,240,0.17743716168842036,0.09743824861659568,0.05422334723111553
2,250,0.1817805703901053,0.10840894860841047,0.059761839206444074
2,260,0.17989231834323757,0.11377362447211344,0.05934474981919883
2,270,0.1764546584443027,0.10581897371143986,0.05919832476426197
2,280,0.17947882037362653,0.1040149828980437,0.05780269222070406
2,290,0.18017129710558472,0.11301632376906792,0.05870564489810439
2,300,0.18096460006580778,0.11064513587453992,0.05969010438375373
2,310,0.1769440136014837,0.10498218294531574,0.05817422966847718
2,320,0.17954349358640628,0.12177517658781747,0.06086531653286466
2,330,0.18029506450310637,0.11789239376937306,0.06278342332243303
2,340,0.17931794693832942,0.12178455773991162,0.060699952579380996
2,350,0.17788950160174127,0.12804994082773907,0.06537811972302317
2,360,0.17710299848219774,0.11873845846432537,0.05941160019840131
2,370,0.1790569309853669,0.12392899738539445,0.06287568017283353
2,380,0.24635306861357126,0.1546504697911793,0.07112359463396047
2,390,0.17496785457193226,0.10975683360000624,0.06159971176750221
2,400,0.17731104490706767,0.12775325123324371,0.06480834918570372
2,410,0.17804049326224855,0.13857106270659497,0.06569276374454218
2,420,0.17704391603239414,0.12364577563065196,0.06434121033147465
2,430,0.300868790808183,0.1663107239970624,0.07030491423984792
2,440,0.17707201055138444,0.12280520197714309,0.0636173212620933
2,450,0.17750359887069408,0.12086374730593474,0.06384046644160184
2,460,0.19559261847234025,0.13929586792619716,0.07067345639572611
2,470,0.1759194217823316,0.12274033584395894,0.06427898533815717
2,480,0.19474287740060744,0.1392050059447863,0.06630034535183668
2,490,0.22726335747109538,0.1453359111850526,0.07007065634438231
2,500,0.21466475771570037,0.1472760657186059,0.07246882581518957
2,510,0.1781017407222467,0.13362470010305666,0.06638039404547377
2,520,0.17723847357855874,0.1371419809575435,0.06895403116136882
2,530,0.1750098719692106,0.1261825463618627,0.06663109437561887
2,540,0.17526708188420845,0.13936274171420257,0.07127266212801042
2,550,0.1777451080767883,0.12244629347555278,0.0663076493645428
2,560,0.17926014185448658,0.1333216337748052,0.06922917313697305
2,570,0.1775616433499617,0.13117992878141013,0.07093642128628393
2,580,0.18160244870880557,0.13141383842594567,0.06825710175880045
2,590,0.17376102911467986,0.13118670104281932,0.06953447545443962
2,600,0.1731978359179787,0.1262342578078731,0.0682544187808485
2,610,0.17731357978870607,0.1343234224845208,0.06955954777269516
2,620,0.17780169572853424,0.13585019560455763,0.07127665216286162
2,630,0.17538484631450146,0.13784569771618876,0.07326800420151812
2,640,0.17682909554222753,0.1426408407005394,0.0765587145169801
2,650,0.17480431254231799,0.12301370821132915,0.06778202872556785
2,660,0.20105511217742758,0.149343627221415,0.07447897067155189
2,670,0.24511417753131545,0.16999551365498675,0.08013857433644125
2,680,0.17479780606266573,0.13134293017344933,0.07178613406670398
2,690,0.18003524170581142,0.13427765780611628,0.07422149754481178
2,700,0.19931392844625875,0.1402762073547433,0.07247761777853713
2,710,0.17625521858003051,0.1295064450035076,0.07146482136966215
2,720,0.17434822634732558,0.13613498526451423,0.07506677912424276
2,730,0.17280695187119824,0.12323189397068553,0.0696433904806739
2,740,0.17482016176214546,0.11995524662389381,0.06744292652323321
2,750,0.17379710647324223,0.12404916365733512,0.06998345745289719
2,760,0.176329272888457,0.13208941399032054,0.0720216248400099
2,770,0.17476474096981204,0.12895735213072704,0.07262403645745394
2,780,0.17570013159449813,0.1332065278484992,0.07194254225707629
2,790,0.1769422282802195,0.13813309278136723,0.07507037896695681
2,800,0.188152677648817,0.16089527873156267,0.08145848642747464
2,810,0.17523222790091303,0.1479783179987743,0.07707030344634497
2,820,0.18790048157028813,0.1457570407015804,0.0754913539998601
2,830,0.25796238569888574,0.16975330391204688,0.08696805222638578
2,840,0.17191450531407526,0.1348578741250581,0.0746868016658733
2,850,0.17473977331743348,0.1352864440273105,0.07515701637189146
2,860,0.17191418860780663,0.13240264278583308,0.07375032436469217
2,870,0.17553551488230917,0.13646122855213524,0.07708054476150591
2,880,0.17666592538184178,0.13120608441517853,0.07747793637632765
2,890,0.17278567496768005,0.13091322096646174,0.0765892621852447
2,900,0.17810590527081832,0.14692843687285043,0.07996849055183279
2,910,0.17455463545197636,0.13308492821459558,0.0765085603432162
2,920,0.1729751308326383,0.13322276156545665,0.07776615922923924
2,930,0.1739584441833142,0.1373813304178273,0.07897377923649118
2,940,0.1758174024347076,0.1409048049289968,0.08144670343881068
2,950,0.17421350411469066,0.13640242497735328,0.07865652012617619
2,960,0.17738304138243835,0.1403342359264663,0.081166199043894
2,970,0.17849434090762367,0.15044707157769185,0.08404391432906966
2,980,0.17508682847334245,0.13822279318566752,0.08075562947575067
2,990,0.1736140253161935,0.12796225181028706,0.07619772911763009
2,1000,0.17513752206754993,0.1336641583719425,0.07939316816785684
2,1010,0.1753085125187467,0.14882277166519012,0.08599374722072804
2,1020,0.17600840615094282,0.13203587154879873,0.08106408440419224
2,1030,0.1749638960335044,0.13913912589809968,0.08216403447301295
2,1040,0.2248363914493103,0.16007449553066286,0.08687052574778725
2,1050,0.17513740478414064,0.13608174592664363,0.08100662313952692
2,1060,0.1735449799375664,0.1385413456565807,0.08188041372782782
2,1070,0.17652019921665127,0.15047075990191422,0.08663201437363491
2,1080,0.17572204429012847,0.13589871036742235,0.0819471107912924
2,1090,0.17561439786286084,0.13249003837745837,0.08320539250095506
2,1100,0.17744070715818885,0.1601389365969847,0.0943331701933385
2,1110,0.17473251541308696,0.151253531420384,0.09044475587212027
2,1120,0.1722007359843463,0.14304676853455883,0.08238661979096845
2,1130,0.1748579795206524,0.14280780445740143,0.09007461019418088
2,1140,0.20212801786434395,0.1521927137772514,0.08824865893680686
2,1150,0.1733104032418884,0.14255585868358323,0.08509610020247985
2,1160,0.17062119020337238,0.1345556141027603,0.08149621418236772
2,1170,0.17153777362626385,0.1546118303079054,0.09210867974562477
2,1180,0.1762754045786414,0.15416908784320235,0.09235345363893749
2,1190,0.17228124414534723,0.14527154854167357,0.08765792068413113
2,1200,0.17297282336684847,0.14198947821097643,0.0880659351825194
2,1210,0.17582769465336495,0.13427117947499892,0.08554119803852915
2,1220,0.17376149005690228,0.13917957513783585,0.08756634793829793
2,1230,0.17704357696660575,0.15845517479012583,0.0953920133689914
2,1240,0.17695376519523373,0.13894074805514245,0.08912836405037929
2,1250,0.17271954837994022,0.13364249688221644,0.08385653956340079
3,0,0.17274404828748754,0.14439835102616455,0.08942987212703565
3,10,0.1713263492206743,0.14827785698651536,0.09532824511154755
3,20,0.1683969921111919,0.12028358242230415,0.08037891156728558
3,30,0.17051493128247708,0.1334945295548085,0.0863206281878305
3,40,0.17058387328381727,0.1312183948113002,0.08471592856684868
3,50,0.16998547625487453,0.12512178492727571,0.08212256206112677
3,60,0.17125128431173134,0.14861057988689,0.0875893835362619
3,70,0.1711202770903824,0.1291956775589544,0.08174150009294162
3,80,0.16874679459040492,0.13175041482735964,0.08341377773352285
3,90,0.16846201792517698,0.1345520695615044,0.08635129129201095
3,100,0.16720833794871526,0.1345786587647784,0.08380150389161098
3,110,0.16845251178164145,0.12109126827929764,0.07971207822492707
3,120,0.1718527153855847,0.1224643889917411,0.0820594541753372
3,130,0.17245560836128954,0.14962209588626266,0.0922774624374967
3,140,0.1706170014163126,0.13380738794248143,0.08355820131788912
3,150,0.16614760701196415,0.12924942326873687,0.07930630200643972
3,160,0.168797548945349,0.13090904923621477,0.08308594109898552
3,170,0.16714763607311325,0.135902887097283,0.08337579437045786
3,180,0.16394601724202484,0.122864959960683,0.07812733458187088
3,190,0.16636673067910385,0.13043116034198032,0.08108727493685157
3,200,0.16513790439731654,0.11828425044699684,0.07812699077451458
3,210,0.1669129154401492,0.12007452809125167,0.0771151703897703
3,220,0.1656178889267607,0.1282711132073704,0.08186671664673476
3,230,0.16695821721677384,0.12750583953787692,0.07992853206206993
3,240,0.1670527735253607,0.1191829583852706,0.07870326406907573
3,250,0.16663889574925903,0.1340187857390797,0.08242628362861928
3,260,0.16591974226241502,0.1316336122405108,0.08790129618424102
3,270,0.16466701701063158,0.12416159962916236,0.08033530351337333
3,280,0.16303354479201154,0.12330845095648146,0.07971178875200556
3,290,0.16386274246108257,0.13034499758679435,0.08651703382089852
3,300,0.1630406745448848,0.1197325266806722,0.07911455161101932
3,310,0.1638923598081541,0.12744506687209117,0.08298062613855897
3,320,0.16369809372461752,0.1345789967547691,0.08825809572917852
3,330,0.16323775981358682,0.13023189085171202,0.08701695056556596
3,340,0.16203774116999511,0.12679497847022655,0.08595512755288728
3,350,0.16619352119180167,0.13349522013438916,0.08932592202054959
3,360,0.16404213901351838,0.12745375766019276,0.08635022863337138
3,370,0.16332993882169003,0.1320384475161935,0.08869733283584484
3,380,0.16496286404397284,0.1336656289092883,0.08898965192885161
3,390,0.1630101825438587,0.1402458626075261,0.09061652724990317
3,400,0.16450622916681398,0.12854036807018926,0.08553041832699325
3,410,0.16186985139820595,0.12496851850728463,0.08467201703590821
3,420,0.16258388299216375,0.12583823721049242,0.08628623740252188
3,430,0.1593702686992469,0.12407042443087349,0.08187801165068727
3,440,0.15984012262212713,0.13800801398782192,0.09109228736598123
3,450,0.1618967937143886,0.1311267072849986,0.09005623725559708
3,460,0.16020943032392404,0.1353253859495517,0.09081044131984203
3,470,0.1565032553321501,0.12436437867333579,0.08501718369179928
3,480,0.1639446906765766,0.13236256827447349,0.09008095801221179
3,490,0.15894327663901459,0.12401541906531761,0.08554366428128465
3,500,0.15905240737675277,0.13131010306604063,0.08757304902787372
3,510,0.1619811827331101,0.12582842175776826,0.08880698930698724
3,520,0.161831934093942,0.1258295627709592,0.08744328524626291
3,530,0.16429444176605176,0.14200374674221025,0.09394363802242363
3,540,0.15887028995280203,0.1336129432207608,0.09143532604497029
3,550,0.15985718295499568,0.13000682723099927,0.08964008156623315
3,560,0.15986738690337093,0.12218159272256565,0.08606335436750154
3,570,0.15695321199678214,0.12915219630928607,0.08894923223326888
3,580,0.15748437012331953,0.12210513039792996,0.08544764287981249
3,590,0.15894275139103503,0.13310293555611064,0.0931368166692955
3,600,0.16212724183812136,0.13110668394067929,0.09129119055148338
3,610,0.1595324286965878,0.1398877689822958,0.09560625360898997
3,620,0.15556428557196134,0.12436692907134525,0.08734310995491751
3,630,0.16169114218985103,0.13635978530244133,0.09604254265804649
3,640,0.16147350305273722,0.1345082322590308,0.09376986750180105
3,650,0.15256974212775656,0.1231779717433528,0.08642162962904704
3,660,0.15657157380432113,0.12750749457514068,0.08944171061280366
3,670,0.16032929216806194,0.1315833674482239,0.09324926775673646
3,680,0.1614822606839729,0.1289238503462797,0.09114022225395994
3,690,0.15759401005937554,0.13741640827662288,0.09788730802111097
3,700,0.15723829878508416,0.13535858445739113,0.09570938877782874
